collection_id,competency_code
0f3c0ed0-ed5c-4e9f-84bc-d7343a30c0e0,"[""K12.MA-A1-NQ-Q.A.01""]"
0f41f439-76df-4c0e-af9e-12202ba3d06f,"[""K12.MA-A1-NQ-Q.A.01""]"
0f4b7933-278a-426b-bae6-2a4b5e774927,"[""K12.MA-A1-NQ-Q.A.01""]"
0f510c3f-a6be-417e-a168-efb8bc8beb2f,"[""K12.MA-A1-NQ-Q.A.01""]"
0f5897e2-6ae1-460a-978f-77a39fa81a3f,"[""K12.MA-A1-NQ-Q.A.01""]"
0f6fbe04-c1ca-4a8c-a0f4-9805bfdd1bc6,"[""K12.MA-A1-NQ-Q.A.01""]"
0f87179b-616e-43ff-a172-a63ec0b91e75,"[""K12.MA-A1-NQ-Q.A.01""]"
0fb9a150-55c5-4557-a3e9-f170e991d413,"[""K12.MA-A1-NQ-Q.A.01""]"
00802a3f-d00f-4263-a751-878f9672bda7,"[""K12.MA-A1-NQ-Q.A.02""]"
0fd32b24-ddf3-407c-ad48-a9bc155923c9,"[""K12.MA-A1-NQ-Q.A.01""]"
0fdb175b-0746-4e77-b329-6769780e8bac,"[""K12.MA-A1-NQ-Q.A.01""]"
0fe6d2e6-ced3-471e-a5e0-3e0660b8b03b,"[""K12.MA-A1-NQ-Q.A.01""]"
100862cf-42e0-4df1-a770-0e72a989da06,"[""K12.MA-A1-NQ-Q.A.01""]"
10096bff-dfd0-4b73-aaa1-768a9ef1ed2e,"[""K12.MA-A1-NQ-Q.A.01""]"
10144562-8fb6-47bc-a1da-9b1ffabf14a6,"[""K12.MA-A1-NQ-Q.A.01""]"
101afd98-ce0d-4ccb-b3f1-ccb3a31a4031,"[""K12.MA-A1-NQ-Q.A.01""]"
1030c0a8-3032-4d44-bdcc-e855a58b4d46,"[""K12.MA-A1-NQ-Q.A.01""]"
103b4c68-7d82-41fe-a182-9381cf52f836,"[""K12.MA-A1-NQ-Q.A.01""]"
104c1549-3ae8-4172-9152-f4f777433083,"[""K12.MA-A1-NQ-Q.A.01""]"
104d7661-d90f-4b85-8514-170542d26040,"[""K12.MA-A1-NQ-Q.A.01""]"
10619903-6429-43d5-8282-7c5a510b19d8,"[""K12.MA-A1-NQ-Q.A.01""]"
10835109-14d4-4e03-9ffb-79fa8acfec29,"[""K12.MA-A1-NQ-Q.A.01""]"
10836617-02e6-4e4a-8f27-0b0af68649b2,"[""K12.MA-A1-NQ-Q.A.01""]"
10840fc0-ac74-481d-8756-ceb3a7162b58,"[""K12.MA-A1-NQ-Q.A.01""]"
108aac11-4094-4f67-b21a-541c56768e97,"[""K12.MA-A1-NQ-Q.A.01""]"
10c388ab-9b4e-4e86-96b6-585c227f3786,"[""K12.MA-A1-NQ-Q.A.01""]"
10d3b959-4378-4a56-bc01-71fc0ed083e6,"[""K12.MA-A1-NQ-Q.A.01""]"
10de51f1-0ff0-4352-9052-7aecc7446c8c,"[""K12.MA-A1-NQ-Q.A.01""]"
10f33dc2-8850-45ac-87ef-df75c68fca80,"[""K12.MA-A1-NQ-Q.A.01""]"
1102394b-ec66-429b-92a7-4a59acdb56d9,"[""K12.MA-A1-NQ-Q.A.01""]"
00a4bac0-d71d-467b-b4e6-32eef02663c8,"[""K12.MA-A1-NQ-Q.A.02""]"
110fb70a-709d-4d47-82ad-f7463f6b20be,"[""K12.MA-A1-NQ-Q.A.01""]"
11120d86-fd5c-4c19-8bde-3897f5db68fa,"[""K12.MA-A1-NQ-Q.A.01""]"
111d29ef-5a4c-4f50-a073-848af3b4e9ad,"[""K12.MA-A1-NQ-Q.A.01""]"
112422ea-a345-4dc4-a02f-1ad1a889e97e,"[""K12.MA-A1-NQ-Q.A.01""]"
114fc806-846c-4d31-951f-81cfbce6f1de,"[""K12.MA-A1-NQ-Q.A.01""]"
11577694-47eb-4e58-8b7c-031f7451dc32,"[""K12.MA-A1-NQ-Q.A.01""]"
11a55def-1166-44bb-bf83-6d96e5c3a864,"[""K12.MA-A1-NQ-Q.A.01""]"
11b1f135-45e7-484d-a145-3d86067781ca,"[""K12.MA-A1-NQ-Q.A.01""]"
11c5fcd3-df8f-4bfa-bf8d-f999415b85b4,"[""K12.MA-A1-NQ-Q.A.01""]"
11d332f2-7253-4de7-9c51-59e5777812f6,"[""K12.MA-A1-NQ-Q.A.01""]"
11da1045-6b23-4aba-b199-494f42914572,"[""K12.MA-A1-NQ-Q.A.01""]"
120b01e9-34f4-4986-9cdb-a251f4647b35,"[""K12.MA-A1-NQ-Q.A.01""]"
122c97e8-d4a1-4602-8f51-3cf02d878c7d,"[""K12.MA-A1-NQ-Q.A.01""]"
122ee55e-c049-4e11-9321-b1cd555ee232,"[""K12.MA-A1-NQ-Q.A.01""]"
1232227b-9ae4-407c-b82d-67059c7e2589,"[""K12.MA-A1-NQ-Q.A.01""]"
1232c89b-51ee-45f2-b9ce-c2f3bcd9eca9,"[""K12.MA-A1-NQ-Q.A.01""]"
124d62d2-0fc1-4ab6-a8df-c653fbc3d588,"[""K12.MA-A1-NQ-Q.A.01""]"
126b5dea-c0cb-4629-a4ac-be7ac403ae33,"[""K12.MA-A1-NQ-Q.A.01""]"
12849d19-1dd1-44da-8422-d39359f9574a,"[""K12.MA-A1-NQ-Q.A.01""]"
1296ac6c-ec32-4149-9bee-88725b65a6bc,"[""K12.MA-A1-NQ-Q.A.01""]"
1297689d-682a-4a54-864e-a40e023784ab,"[""K12.MA-A1-NQ-Q.A.01""]"
00a5cb6a-d12f-4b09-9ea7-dc8592d4ef52,"[""K12.MA-A1-NQ-Q.A.02""]"
12a859c1-1e84-43a3-88a5-0b66969074b7,"[""K12.MA-A1-NQ-Q.A.01""]"
12b55111-7acd-413f-9c64-3568eced29ae,"[""K12.MA-A1-NQ-Q.A.01""]"
